0,-0.641349235,-0.152220145,-0.363149293,-0.359064831,-0.389407263,-0.401094719,-0.366147394,-0.366147394,-0.366147394,-0.398363703,-0.420199213,-0.39646387,-0.412193329,-0.390112035,-0.409687675,-0.386988299,-0.387708665,-0.388411912,-0.387259615,-0.386423461,-0.385468137,-0.383902195,-0.383740904,-0.382719566,-0.381734473,-0.384513363,-0.384877075,-0.385278223,-0.379516726,-0.385419028,-0.38484909,-0.387052391,-0.383709781,-0.383645806,-0.383663442,-0.383559872,-0.38204989,-0.383453083,-0.383392132,-0.383343382,-0.383208242,-0.383481147,-0.383147377,-0.383024832,-0.382942861,-0.382897148,-0.38289664,-0.382884289,-0.382869073,-0.382850745,-0.382846234,-0.382833692,-0.382824333,-0.38281999,-0.382822413,-0.38284196,-0.382838656,-0.382772099,-0.382753305,-0.382750742,-0.382756685,-0.382749376,-0.382737602,-0.382705017,-0.382780507,-0.382769441,-0.382761417,-0.382854311,-0.383066398,-0.383124588,-0.383419632,-0.383124588,-0.382970821,-0.38294149,-0.382900833,-0.382842128,-0.382839503,-0.382834338,-0.382819437,-0.382781906,-0.382832001,-0.382831207,-0.382829977,-0.38282938,-0.38282938,-0.38282938,-0.382828276,-0.382827506,-0.382827334,-0.382827113,-0.382826778,-0.382826436,-0.382826141,-0.382826458,-0.382826856,-0.382823247,-0.382821445,-0.382823264,-0.382824774,-0.382825634,-0.382826397,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.382824774,-0.386712065,-0.384708071,-0.384684107,-0.382761417,-0.420199213,-0.382922411
0,-0.358650765,-0.847779855,-0.636850707,-0.640935169,-0.610592737,-0.598905281,-0.633852606,-0.633852606,-0.633852606,-0.601636297,-0.579800787,-0.60353613,-0.587806671,-0.609887965,-0.590312325,-0.613011701,-0.612291335,-0.611588088,-0.612740385,-0.613576539,-0.614531863,-0.616097805,-0.616259096,-0.617280434,-0.618265527,-0.615486637,-0.615122925,-0.614721777,-0.620483274,-0.614580972,-0.61515091,-0.612947609,-0.616290219,-0.616354194,-0.616336558,-0.616440128,-0.61795011,-0.616546917,-0.616607868,-0.616656618,-0.616791758,-0.616518853,-0.616852623,-0.616975168,-0.617057139,-0.617102852,-0.61710336,-0.617115711,-0.617130927,-0.617149255,-0.617153766,-0.617166308,-0.617175667,-0.61718001,-0.617177587,-0.61715804,-0.617161344,-0.617227901,-0.617246695,-0.617249258,-0.617243315,-0.617250624,-0.617262398,-0.617294983,-0.617219493,-0.617230559,-0.617238583,-0.617145689,-0.616933602,-0.616875412,-0.616580368,-0.616875412,-0.617029179,-0.61705851,-0.617099167,-0.617157872,-0.617160497,-0.617165662,-0.617180563,-0.617218094,-0.617167999,-0.617168793,-0.617170023,-0.61717062,-0.61717062,-0.61717062,-0.617171724,-0.617172494,-0.617172666,-0.617172887,-0.617173222,-0.617173564,-0.617173859,-0.617173542,-0.617173144,-0.617176753,-0.617178555,-0.617176736,-0.617175226,-0.617174366,-0.617173603,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.617175226,-0.613287935,-0.615291929,-0.615315893,-0.617238583,-0.579800787,-0.617077589
0,0.051132552,-0.021701904,0.78066975,-0.147425792,-0.03322794,0.010759381,-0.115035619,-0.115035619,-0.115035619,0.160741596,0.082661733,0.123582398,0.060492185,-0.000654373,0.05003488,-0.020421907,-0.015297633,-0.010295124,-0.016205127,-0.020493667,-0.025393413,-0.033424954,-0.03408562,-0.039063608,-0.043625158,-0.031088156,-0.029507774,-0.027764734,-0.053894617,-0.027152913,-0.029574108,-0.016188254,-0.033193381,-0.03350341,-0.033417943,-0.033919855,-0.041420396,-0.034479896,-0.034799542,-0.035055207,-0.035763927,-0.034377115,-0.036105184,-0.036739654,-0.037167295,-0.03741109,-0.03740053,-0.03746285,-0.037539405,-0.037631621,-0.037654315,-0.037717419,-0.037764506,-0.037786356,-0.037774163,-0.037675821,-0.037692444,-0.038027305,-0.038121864,-0.03813476,-0.038104859,-0.038141633,-0.03820087,-0.038364816,-0.037985004,-0.03804068,-0.038120084,-0.037714308,-0.036848466,-0.036610116,-0.035401581,-0.036610116,-0.037241312,-0.037361868,-0.037531175,-0.037775637,-0.037786838,-0.037808879,-0.037872473,-0.038032641,-0.037818856,-0.037822244,-0.037827491,-0.03783004,-0.03783004,-0.03783004,-0.037834751,-0.037838039,-0.037838773,-0.037839714,-0.037841146,-0.037842604,-0.037843862,-0.037842512,-0.037840811,-0.037856215,-0.037863902,-0.037856141,-0.037849696,-0.037846027,-0.037842771,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.037849696,-0.021603723,-0.030210071,-0.030318143,-0.038120084,0.082661733,-0.037441318
0,-0.191331335,0.081205692,-0.439062327,-0.448351926,-0.379341856,-0.352760199,-0.432243522,-0.432243522,-0.432243522,-0.358971554,-0.309309415,-0.363292486,-0.327517798,-0.37773894,-0.333216594,-0.384843487,-0.383205106,-0.381605657,-0.384226413,-0.386128141,-0.388300905,-0.391862446,-0.392229282,-0.394552188,-0.396792658,-0.39047242,-0.389645202,-0.388732843,-0.401836646,-0.388412598,-0.389708851,-0.384697717,-0.392300066,-0.39244557,-0.392405458,-0.392641016,-0.39607528,-0.392883895,-0.39302252,-0.393133396,-0.393440755,-0.392820065,-0.393579184,-0.393857898,-0.39404433,-0.394148298,-0.394149455,-0.394177544,-0.394212151,-0.394253837,-0.394264096,-0.394292622,-0.394313908,-0.394323785,-0.394318273,-0.394273818,-0.394281333,-0.394432706,-0.394475451,-0.394481281,-0.394467764,-0.394484388,-0.394511166,-0.394585278,-0.394413584,-0.394438752,-0.394457003,-0.394245726,-0.393763361,-0.393631016,-0.392959973,-0.393631016,-0.393980739,-0.394047448,-0.394139918,-0.394273436,-0.394279405,-0.394291151,-0.394325043,-0.394410402,-0.394296468,-0.394298274,-0.39430107,-0.394302429,-0.394302429,-0.394302429,-0.394304939,-0.394306692,-0.394307083,-0.394307584,-0.394308348,-0.394309124,-0.394309795,-0.394309076,-0.394308169,-0.394316379,-0.394320475,-0.394316339,-0.394312904,-0.394310949,-0.394309214,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.394312904,-0.385471747,-0.390029582,-0.390084085,-0.394457003,-0.309309415,-0.394090841
0,-0.0561335,0.023824428,0.144968663,0.161844568,-0.467198718,-0.324311687,0.132581312,0.132581312,0.132581312,-0.00052786,-0.090746349,0.007321741,-0.057668176,0.033565823,-0.047315486,0.046472265,0.043495907,0.040590276,0.04535126,0.048806026,0.052753167,0.059223223,0.059889635,0.06410953,0.068179669,0.056698039,0.055195277,0.053537844,0.077342807,0.052956073,0.055310906,0.046207453,0.060018224,0.060282552,0.060209683,0.060637609,0.066876449,0.061078834,0.061330666,0.061532089,0.06209045,0.060962878,0.062341927,0.062848252,0.063186933,0.063375806,0.063377908,0.063428936,0.063491804,0.063567533,0.063586169,0.063637991,0.06367666,0.063694603,0.06368459,0.063603831,0.063617482,0.063892474,0.063970127,0.063980717,0.063956162,0.063986362,0.064035008,0.064169643,0.063857736,0.063903458,0.063936613,0.063552798,0.062676511,0.062436088,0.061217041,0.062436088,0.063071411,0.063192597,0.063360582,0.063603136,0.06361398,0.063635319,0.063696888,0.063851955,0.063644979,0.063648258,0.063653339,0.063655806,0.063655806,0.063655806,0.063660367,0.063663551,0.063664261,0.063665172,0.063666559,0.06366797,0.063669188,0.063667881,0.063666234,0.063681148,0.06368859,0.063681076,0.063674836,0.063671284,0.063668132,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.047613591,0.055893559,0.055992572,0.063936613,-0.090746349,0.063271427
0,-0.0561335,0.023824428,0.144968663,0.161844568,0.532801282,-0.324311687,0.132581312,0.132581312,0.132581312,-0.00052786,-0.090746349,0.007321741,-0.057668176,0.033565823,-0.047315486,0.046472265,0.043495907,0.040590276,0.04535126,0.048806026,0.052753167,0.059223223,0.059889635,0.06410953,0.068179669,0.056698039,0.055195277,0.053537844,0.077342807,0.052956073,0.055310906,0.046207453,0.060018224,0.060282552,0.060209683,0.060637609,0.066876449,0.061078834,0.061330666,0.061532089,0.06209045,0.060962878,0.062341927,0.062848252,0.063186933,0.063375806,0.063377908,0.063428936,0.063491804,0.063567533,0.063586169,0.063637991,0.06367666,0.063694603,0.06368459,0.063603831,0.063617482,0.063892474,0.063970127,0.063980717,0.063956162,0.063986362,0.064035008,0.064169643,0.063857736,0.063903458,0.063936613,0.063552798,0.062676511,0.062436088,0.061217041,0.062436088,0.063071411,0.063192597,0.063360582,0.063603136,0.06361398,0.063635319,0.063696888,0.063851955,0.063644979,0.063648258,0.063653339,0.063655806,0.063655806,0.063655806,0.063660367,0.063663551,0.063664261,0.063665172,0.063666559,0.06366797,0.063669188,0.063667881,0.063666234,0.063681148,0.06368859,0.063681076,0.063674836,0.063671284,0.063668132,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.063674836,0.047613591,0.055893559,0.055992572,0.063936613,-0.090746349,0.063271427
0,0,0,0,0,0,0,0,-1,-1,0,-2.28E-16,-4.55E-16,0,0,0,0,0,-4.55E-16,0,0,0,0,0,0,-4.55E-16,0,0,0,4.55E-16,0,0,0,0,0,0,0,0,0,0,0,4.55E-16,0,0,0,0,4.55E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55E-16,0,0,0,0,4.55E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55E-16,0,0,0,0,0,0,0,0,4.55E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-16,0
0,0.026499927,-0.011247216,-0.066724147,-0.076404806,-0.017220693,0.005576151,0.809368294,0.809368294,0.809368294,0.016738173,0.042840222,0.107901968,0.141254944,0.412695833,0.179536636,0.474728774,0.459220821,0.444081373,0.464026636,0.478499736,0.495035552,0.522140652,0.524578349,0.541703388,0.557710969,0.513257862,0.507568295,0.501293136,0.593748978,0.499090509,0.507888587,0.465318266,0.522880994,0.523949888,0.52365522,0.525385672,0.551003475,0.527260316,0.528330277,0.52918607,0.531558392,0.526862036,0.532673743,0.534807544,0.536241738,0.537052841,0.537033651,0.537245247,0.537505466,0.537818912,0.537896051,0.538110546,0.538270597,0.538344868,0.538303423,0.537969153,0.538025655,0.539163872,0.539485282,0.539529116,0.539427483,0.53955248,0.539753831,0.540311095,0.539020086,0.539209334,0.539429536,0.537971844,0.534772578,0.533893124,0.529433923,0.533893124,0.536219971,0.536664145,0.537284513,0.538180264,0.538220889,0.53830083,0.538531478,0.53911239,0.538337015,0.538349301,0.538368334,0.538377577,0.538377577,0.538377577,0.538394664,0.538406591,0.538409251,0.538412665,0.538417859,0.538423145,0.538427709,0.538422813,0.538416643,0.538472514,0.538500391,0.538472245,0.538448868,0.538435562,0.538423753,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.538448868,0.479010672,0.510143904,0.51052716,0.539429536,0.042840222,0.536955264
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.31E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31E-16,0,4.31E-16,0,0
0,-0.051132552,0.021701904,0.21933025,0.147425792,0.03322794,-0.010759381,0.115035619,0.115035619,0.115035619,-0.160741596,-0.082661733,-0.123582398,-0.060492185,0.000654373,-0.05003488,0.020421907,0.015297633,0.010295124,0.016205127,0.020493667,0.025393413,0.033424954,0.03408562,0.039063608,0.043625158,0.031088156,0.029507774,0.027764734,0.053894617,0.027152913,0.029574108,0.016188254,0.033193381,0.03350341,0.033417943,0.033919855,0.041420396,0.034479896,0.034799542,0.035055207,0.035763927,0.034377115,0.036105184,0.036739654,0.037167295,0.03741109,0.03740053,0.03746285,0.037539405,0.037631621,0.037654315,0.037717419,0.037764506,0.037786356,0.037774163,0.037675821,0.037692444,0.038027305,0.038121864,0.03813476,0.038104859,0.038141633,0.03820087,0.038364816,0.037985004,0.03804068,0.038120084,0.037714308,0.036848466,0.036610116,0.035401581,0.036610116,0.037241312,0.037361868,0.037531175,0.037775637,0.037786838,0.037808879,0.037872473,0.038032641,0.037818856,0.037822244,0.037827491,0.03783004,0.03783004,0.03783004,0.037834751,0.037838039,0.037838773,0.037839714,0.037841146,0.037842604,0.037843862,0.037842512,0.037840811,0.037856215,0.037863902,0.037856141,0.037849696,0.037846027,0.037842771,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.037849696,0.021603723,0.030210071,0.030318143,0.038120084,-0.082661733,0.037441318
